ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002639	positive regulation of immunoglobulin production	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	12487/19264/16963/15978/20852/16189/16163/16191/237877/57765/22042/15040/17685/17688/56708/77125/19662/51869/27223/21939/16183/22163/55982/16193/107823/22256/108655/14751/12493/16190/67278/72544/81897/17350	34
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	59041/12043/11545/26408/22361/93759/17762/18453/15251/70369/56085/223255/52521/20655/50873/69191/19765/75533/16452/228026/18024/50754/17210/17279/71514/57320/66593/15507/15505/78688/18854/72565/19823/14775	34
GO:0010464	regulation of mesenchymal cell proliferation	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	16147/18933/64009/18109/11855/20471/22418/14180/21380/22061/22339/16973/20204/20429/16905/18028/67087/20423/16542/18590/75725/114142/22413/319757/108655/16974/22411/14183/384783/14182/15227/76365/21813/12387	34
GO:0035088	establishment or maintenance of apical/basal cell polarity	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	14048/93840/16897/13385/26941/15223/71228/22418/105782/13383/22350/224912/16772/13728/241324/16870/21407/18759/12540/22388/231798/14086/243548/22342/22411/14107/15227/270163/67968/11848/18571/17698/94190/72621	34
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	17974/226641/11910/17684/216021/208677/13198/22059/15251/15499/110213/12013/12915/22339/13819/13653/56642/319594/18128/18024/26427/71389/12608/16476/230784/19664/231659/13666/22346/17872/29810/16598/15368/81489	34
GO:0048599	oocyte development	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	18159/12043/16324/67141/56484/16000/194908/268491/69716/56739/19229/223593/13404/381022/20112/51792/13164/68767/50796/50915/381404/20878/242202/230103/230126/22417/140498/381759/54611/20871/16336/100009600/11920/12387	34
GO:0061245	establishment or maintenance of bipolar cell polarity	34/12754	45/23577	0.00249780592280717	0.00595838070190626	0.00208154873930773	14048/93840/16897/13385/26941/15223/71228/22418/105782/13383/22350/224912/16772/13728/241324/16870/21407/18759/12540/22388/231798/14086/243548/22342/22411/14107/15227/270163/67968/11848/18571/17698/94190/72621	34
GO:0030593	neutrophil chemotaxis	61/12754	88/23577	0.00253579220482967	0.00604657725580089	0.00211236003431476	16963/14131/16414/15978/83430/20296/20292/20290/20304/20308/20305/20302/20303/12775/18750/30955/193385/13614/20963/21828/238871/109700/16854/19354/105855/13052/58218/22324/16149/56069/227541/16176/277360/13616/20201/20202/57257/18578/13615/12986/12182/20563/20311/20750/19353/12267/319430/12273/16409/20300/13617/257632/20299/20312/20295/75458/83964/14385/270152/13143/104099	61
GO:0000956	nuclear-transcribed mRNA catabolic process	72/12754	106/23577	0.00255972937235725	0.00610121671413638	0.00213144822308697	58184/12227/226517/381305/72068/103135/104625/69125/103677/22057/217351/71169/12192/75420/11992/100715/105083/74480/18458/239528/213988/14852/240023/19826/56055/12193/67440/69241/225363/70640/269037/208922/332397/67229/227715/20823/67578/12457/69639/229512/229663/230738/230753/236511/69902/50912/231464/72587/53621/66373/67678/319618/66441/71723/378430/71997/233033/18983/19704/50783/244551/214627/234594/234699/72544/69305/11920/24127/17350/66446/68134/14853	72
GO:0000266	mitochondrial fission	32/12754	42/23577	0.00264410515345274	0.00629227417052216	0.00219819377483527	75734/103967/71804/13179/20847/67900/70383/66196/17762/14245/70435/114874/239555/74143/17857/50873/70772/67453/72930/66774/13429/56428/67472/76824/68350/19017/16542/66437/72759/12176/72108/13430	32
GO:0014904	myotube cell development	32/12754	42/23577	0.00264410515345274	0.00629227417052216	0.00219819377483527	227325/208727/12043/17928/12292/69726/16000/17877/237611/17938/15184/79221/193385/26556/57784/22410/54720/228003/18019/20429/19055/329828/74777/20481/12390/319757/320502/20190/18021/11459/14775/22439	32
GO:0050891	multicellular organismal water homeostasis	32/12754	42/23577	0.00264410515345274	0.00629227417052216	0.00219819377483527	21419/74591/11686/11684/19062/195733/11512/16678/22061/20807/11829/20249/11998/71913/11832/11828/16765/230824/13706/22393/231580/63873/17295/12638/11677/11826/232174/20276/20278/20277/12550/214531	32
GO:0051985	negative regulation of chromosome segregation	32/12754	42/23577	0.00264410515345274	0.00629227417052216	0.00219819377483527	21749/327799/30939/22680/83560/209334/74335/19357/105837/224023/214901/11789/107047/70799/12236/12235/229841/17451/20460/17120/56150/18817/30949/12237/21951/67177/26951/11920/66991/22137/235661/22589	32
GO:0051651	maintenance of location in cell	56/12754	80/23577	0.00265135232147601	0.00630700476472325	0.00220333987934295	12316/64009/15275/19073/11735/18717/216440/194974/26936/18472/14387/319565/212073/11651/56320/66629/105785/223697/19230/11512/328695/338467/63856/19762/67634/14319/209361/71435/227753/26423/76407/245865/76123/433667/21894/72195/77053/12389/15277/12504/11816/14809/14325/68137/78610/233833/11937/14934/107566/20660/18854/102774/70549/28015/23999/13138	56
GO:0006352	DNA-templated transcription, initiation	64/12754	93/23577	0.00266134031511349	0.00632571964938929	0.00220987788799527	12912/15278/13982/15214/21780/216154/71902/22778/21410/327987/19014/21833/19285/21340/22160/11622/83602/19179/72308/544971/67381/68705/20024/69790/78929/22410/106298/74197/17450/18091/68776/20807/98053/71828/72504/69241/21413/226182/269254/19182/228980/229906/16476/230753/66464/67087/208595/55982/21405/12909/17342/54343/16890/12606/233532/24075/233863/17188/66653/93762/15900/234959/235459/12387	64
GO:0015844	monoamine transport	64/12754	93/23577	0.00266134031511349	0.00632571964938929	0.00220987788799527	18387/14131/11540/20979/103988/68585/11541/18436/15567/12921/217303/12652/94245/20963/13488/13162/15550/27062/20618/16854/15558/14573/17069/18693/13490/18546/50873/20517/54393/110355/54525/15566/12495/214084/30931/19224/18429/16500/99296/11438/12918/208188/70839/18167/11444/16490/12801/69908/15565/57320/269642/18125/20907/243328/12922/18430/20315/18751/110877/58994/11606/66925/18799/14758	64
GO:0031503	protein complex localization	78/12754	116/23577	0.00266988486099138	0.00634350182424317	0.00221609005628411	16182/74019/64143/13608/216049/103583/14841/55978/20698/11799/12009/74682/238161/18035/19042/76411/74190/21928/74470/81799/67042/76779/56722/13383/73916/22350/50930/17131/52028/18761/67991/71820/73668/78802/23892/16176/241694/24105/13436/228850/245866/241950/68259/24088/99167/21898/72938/72787/14084/18477/230738/100210/16559/108911/242785/69940/56455/19384/67286/264134/81896/378425/232943/69068/18536/142980/74256/78688/277978/234865/102058/72565/75782/81897/74052/19893/13607/170743	78
GO:0002718	regulation of cytokine production involved in immune response	46/12754	64/23577	0.00271147733346411	0.00643975866697725	0.00224971719756073	214855/14367/16153/16963/27218/21808/11846/11793/74048/73914/57765/58185/15216/14063/22418/11600/12053/16149/240354/17131/225825/67116/14462/22030/22034/12010/60505/24088/18124/21898/230979/18762/16193/100689/66873/233079/68667/64297/26417/142980/16453/15368/257632/85305/20361/81897	46
GO:0050688	regulation of defense response to virus	51/12754	72/23577	0.00271823786799372	0.00645067904552527	0.0022535322106216	20846/74019/383619/103213/15978/83430/16160/16189/20304/80861/74136/217365/80913/22031/80795/80287/18521/21357/69097/224840/66878/72512/225913/16184/27103/16176/228607/16396/19260/230073/230738/80912/242700/68350/17472/108086/78781/209590/243864/12493/246779/20737/66824/56213/27027/234311/16161/16168/18854/214763/56496	51
GO:0051702	interaction with symbiont	51/12754	72/23577	0.00271823786799372	0.00645067904552527	0.0022535322106216	15510/14268/98415/11846/19062/20304/20303/66354/12454/14063/17194/20390/13035/67955/328572/20683/50873/18815/12648/68776/72462/58218/30960/67655/18563/17195/13006/13830/19182/14061/27103/56491/16842/16476/230738/433759/230908/19712/20311/17969/12390/11826/14433/11816/15451/20586/12306/80385/14775/17002/14265	51
GO:0002285	lymphocyte activation involved in immune response	118/12754	183/23577	0.0027353373998019	0.00645382434874508	0.00225463101619974	16182/15510/12487/18173/210293/19264/381305/240873/18106/30925/26909/19165/15284/74732/21929/17863/50723/15978/20852/83430/16160/171285/16189/16362/22059/16859/237877/57765/19401/12775/20848/70450/19164/53314/16364/23882/108138/14063/17079/238875/16854/19229/18826/321019/19219/17305/16852/12053/22042/12458/13388/58230/57757/224860/56468/17685/17688/65113/17131/56708/16952/18089/14462/54519/11350/51869/27103/27223/11486/21939/16183/20351/19885/18129/16842/12557/27354/192656/230126/21898/242517/435791/230405/56717/18762/55982/16193/107823/22256/16848/16950/72103/108655/11628/101142/21946/13870/19698/12051/723840/20947/16190/246779/12721/67278/16408/319583/16783/16453/50931/11765/72544/234779/19883/11891/17350/13813/12772	118
GO:0001829	trophectodermal cell differentiation	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	26554/17684/72068/26380/20683/18999/20807/53414/20687/11486/21420/633285/15221/74318/243548/21679/16477/234594/12550/13813	20
GO:0002335	mature B cell differentiation	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	210293/21929/19229/321019/17305/16852/13388/224860/240354/18018/18089/11486/18129/12557/16848/101142/12051/18987/234779/102545	20
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	11540/16971/13139/217480/12061/13614/14062/380921/18693/110197/14126/104418/16183/13615/110524/12922/108071/13617/12700/12424	20
GO:0014829	vascular smooth muscle contraction	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	18436/12291/238130/12671/13614/68813/15558/20541/11552/13616/229877/13615/243547/13617/67378/58994/11606/71544/26395/11848	20
GO:0021889	olfactory bulb interneuron differentiation	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	13869/192119/723967/22418/19876/268902/20689/387133/20563/14843/22255/19353/13395/387159/723944/107503/723968/14182/58198/11878	20
GO:0033688	regulation of osteoblast proliferation	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	12043/329278/16416/18162/20681/16973/11350/16410/23892/12156/16007/15442/231633/338352/16001/20377/17127/11848/235611/17002	20
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	19165/70294/208092/19164/21418/109700/208650/56468/19255/69601/19271/229007/67845/19268/74155/231125/19349/232431/80794/22088	20
GO:0042430	indole-containing compound metabolic process	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	98256/216343/13195/11298/71562/71816/15550/14528/56448/18574/14811/224671/70789/56720/20751/11941/21990/209176/15930/107626	20
GO:0042474	middle ear morphogenesis	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	14048/72999/18933/14051/18121/27419/67671/23967/20471/14836/13614/107587/21380/20472/110796/20204/231070/17701/12020/14182	20
GO:0045724	positive regulation of cilium assembly	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	19888/108686/15114/53860/219103/72844/225523/140810/329795/230872/59002/15194/231225/381644/56455/70300/234776/235072/102774/17427	20
GO:0050779	RNA destabilization	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	227331/381305/237256/237400/12192/56335/19317/16549/12193/208922/229096/210529/230738/80912/213541/21938/231464/11991/19704/636931	20
GO:0051894	positive regulation of focal adhesion assembly	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	17926/110829/16413/18606/68606/22339/19877/11350/19271/14260/20971/20194/107581/22417/16542/19353/29875/18186/21838/17127	20
GO:0060216	definitive hemopoiesis	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	110279/17268/20185/15412/15410/93686/223870/20683/12394/12193/20687/21349/21814/14461/50530/17095/12400/22761/20586/214162	20
GO:1901018	positive regulation of potassium ion transmembrane transporter activity	20/12754	24/23577	0.00273578977170236	0.00645382434874508	0.00225463101619974	11931/240899/432442/11932/238161/11472/223864/16509/14419/19091/227618/241528/109676/230899/433809/16485/20927/16502/13430/11933	20
GO:0006687	glycosphingolipid metabolic process	30/12754	39/23577	0.00277524927740868	0.00653657212357685	0.00228353879081147	23956/241159/20452/26878/57370/17761/14421/53897/14667/20445/14420/320910/18753/17939/239559/18010/12916/20451/241230/26877/26938/20447/230101/22234/215493/16590/20450/50877/15211/76524	30
GO:0032873	negative regulation of stress-activated MAPK cascade	30/12754	39/23577	0.00277524927740868	0.00653657212357685	0.00228353879081147	63953/20185/18626/56310/18472/72349/59036/11651/66505/20379/14063/52033/13383/22350/17283/54612/19099/15259/16396/14013/56458/57912/19260/22062/330177/15505/14235/20377/73608/18518	30
GO:0060325	face morphogenesis	30/12754	39/23577	0.00277524927740868	0.00653657212357685	0.00228353879081147	13345/226407/21808/20397/71371/74392/18121/12842/18511/21418/20289/21380/21416/99929/30953/16842/65973/20481/17701/18595/19247/13445/13395/16974/101476/244349/78892/77087/20897/215418	30
GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	30/12754	39/23577	0.00277524927740868	0.00653657212357685	0.00228353879081147	63953/20185/18626/56310/18472/72349/59036/11651/66505/20379/14063/52033/13383/22350/17283/54612/19099/15259/16396/14013/56458/57912/19260/22062/330177/15505/14235/20377/73608/18518	30
GO:0015909	long-chain fatty acid transport	39/12754	53/23577	0.0028237175892254	0.0066454828944058	0.00232158655732016	18783/69836/114229/216739/216749/11421/67452/12062/11651/20963/15466/53357/12895/26565/17250/13490/16867/16952/433256/26458/18216/19299/14079/66350/11520/14077/26971/18782/18784/26970/18778/14080/19016/11816/11652/68039/384783/14081/26457	39
GO:0030042	actin filament depolymerization	39/12754	53/23577	0.0028237175892254	0.0066454828944058	0.00232158655732016	76709/22349/171580/74392/11567/56193/20742/20741/14026/11472/68732/14063/13829/20356/57028/19230/65970/213556/227753/56431/12340/21916/12345/22388/12343/14489/12332/11519/320502/194401/13860/12344/20947/320878/22003/50875/50876/23999/22351	39
GO:0000186	activation of MAPKK activity	28/12754	36/23577	0.00288146338973459	0.00676803566266006	0.00236440012916472	11539/14816/26408/114229/17873/13649/19164/23882/14062/319955/66725/26404/224419/26407/26403/16452/65964/665113/14173/13645/56692/26409/21812/53608/110157/381921/11502/14678	28
GO:0006904	vesicle docking involved in exocytosis	28/12754	36/23577	0.00288146338973459	0.00676803566266006	0.00236440012916472	64143/56193/58222/19325/76983/66482/328778/18189/20908/107371/20910/228545/18457/16500/22365/20912/22249/212986/12638/20336/75914/233405/83671/56216/382018/102058/17967/235442	28
GO:0009069	serine family amino acid metabolic process	28/12754	36/23577	0.00288146338973459	0.00676803566266006	0.00236440012916472	50880/11611/14598/50493/20425/27364/71776/108156/210009/13361/268782/246221/12411/12583/107272/104174/109079/269378/229709/14630/107869/13142/100678/74340/232078/20768/68133/14629	28
GO:0010259	multicellular organism aging	28/12754	36/23577	0.00288146338973459	0.00676803566266006	0.00236440012916472	22592/16331/81879/140740/108829/22059/17263/407785/66725/22061/17685/17688/225743/15925/26423/20511/21748/67006/110593/15194/232685/170770/13870/72759/12850/22427/11920/15587	28
GO:0045747	positive regulation of Notch signaling pathway	28/12754	36/23577	0.00288146338973459	0.00676803566266006	0.00236440012916472	14048/17172/20848/16413/14165/328365/52588/17305/22408/22061/15205/13388/18128/16449/228875/20674/56224/69638/15208/19664/14843/16590/140780/16848/269774/53870/17292/257632	28
GO:0002360	T cell lineage commitment	22/12754	27/23577	0.00290076608480436	0.00679731754200426	0.00237462969690852	12043/240873/30925/20852/83430/16189/22059/15218/57765/20848/53314/16364/19090/19374/56717/20423/16193/109880/16950/244234/74256/11848	22
GO:0003338	metanephros morphogenesis	22/12754	27/23577	0.00290076608480436	0.00679731754200426	0.00237462969690852	269152/16878/16869/22412/14165/14573/22422/15205/20681/20472/18504/18510/22431/107515/14260/23892/22417/15208/231470/319757/58198/12387	22
GO:0010719	negative regulation of epithelial to mesenchymal transition	22/12754	27/23577	0.00290076608480436	0.00679731754200426	0.00237462969690852	72674/21808/68371/19052/18121/21869/15375/246154/22084/22339/52662/19211/69601/107586/15376/13636/67525/21814/629378/15451/70300/20377	22
GO:0033198	response to ATP	22/12754	27/23577	0.00290076608480436	0.00679731754200426	0.00237462969690852	22027/18436/193034/21974/57028/20541/228139/16176/22065/70839/18770/65973/110524/231637/18439/18438/20190/16514/234779/12362/55991/56506	22
GO:0050926	regulation of positive chemotaxis	22/12754	27/23577	0.00290076608480436	0.00679731754200426	0.00237462969690852	20254/18750/18654/14063/16398/14165/12374/22339/13609/11876/16542/20315/18205/11652/18213/16170/11601/22341/12554/17127/12773/14205	22
GO:0060713	labyrinthine layer morphogenesis	22/12754	27/23577	0.00290076608480436	0.00679731754200426	0.00237462969690852	14367/16153/14784/217325/12702/17977/12192/252973/22422/16401/20732/17979/12162/16842/16007/14622/23950/14183/19143/12160/14531/13984	22
GO:2000106	regulation of leukocyte apoptotic process	73/12754	108/23577	0.00292472087568489	0.00685075961693602	0.00239329958211149	227059/12370/18566/69169/16153/14130/320404/21808/93759/17311/16187/216742/20877/22059/20304/12775/20850/11491/15251/11847/20723/17260/22418/16854/18950/20440/15163/16149/16952/76088/60533/19211/14102/14732/18761/12505/17289/57432/20612/11486/329581/208188/16183/76089/13636/19885/12042/17096/18124/30936/12578/18707/22163/18439/80885/78829/22346/20315/170770/26362/12144/11501/14082/384783/14456/15930/16453/209488/257632/74769/12774/723852/14605	73
GO:0007218	neuropeptide signaling pathway	54/12754	77/23577	0.00294111960590913	0.00687978210032698	0.00240343853038224	18387/226304/433292/14767/13599/114229/14654/216749/19064/217212/12921/20606/217369/18976/83428/16995/18155/70086/20607/14429/54615/14652/11516/14419/14764/226278/227717/22174/18216/18389/76089/14658/20661/64378/18619/230777/18386/230899/22226/56183/12909/21333/109648/58182/50501/14760/381853/114640/68039/12310/11604/319239/30052/58861	54
GO:0002753	cytoplasmic pattern recognition receptor signaling pathway	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	67313/21929/54396/80861/74136/217365/80913/18035/59079/432940/69097/66878/19697/225913/71586/228607/19260/192656/230073/21898/80912/78781/67070/234311/257632/56496	26
GO:0008089	anterograde axonal transport	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	16560/11776/216344/15114/17828/94245/11774/55946/18039/319613/20655/50850/12794/18457/360213/16561/117197/15507/232946/11775/64933/21750/234847/235180/67095/14265	26
GO:0010543	regulation of platelet activation	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	20720/20344/56193/11684/18750/20963/18753/13829/18591/94175/11555/19091/18761/19271/17096/21898/14726/22165/21682/18595/18590/12527/11816/233405/208936/72828	26
GO:0031646	positive regulation of neurological system process	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	21960/20203/18053/192119/16398/20665/225908/72514/56508/228139/18389/19204/230822/56717/15234/16193/50849/245880/17136/23966/211323/387216/93742/108015/22041/13138	26
GO:0033628	regulation of cell adhesion mediated by integrin	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	21808/20304/16416/170758/16413/20963/18792/14083/105855/107321/13482/241639/11486/13636/17096/230379/13842/13836/55985/57816/19247/19713/15170/20947/11502/234839	26
GO:0042398	cellular modified amino acid biosynthetic process	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	108147/270685/14598/23887/71522/108156/13361/14528/14651/107239/14287/18024/67092/207182/14854/211666/14630/18822/57320/13666/12715/27388/26457/14629/107885/22038	26
GO:0046320	regulation of fatty acid oxidation	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	11363/69183/22160/11651/13350/19013/66968/12894/433256/12801/18124/14077/56717/19017/100705/75387/27273/14080/19016/320204/11652/67800/53322/384783/66887/56690	26
GO:0046839	phospholipid dephosphorylation	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	16331/50784/170835/74302/19062/19012/219135/104015/20975/19211/64436/229791/72519/272031/67916/16330/16332/101490/71910/54384/234515/77116/235044/83493/17772/53332	26
GO:0050704	regulation of interleukin-1 secretion	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	16178/383619/15978/94092/195046/20302/12775/11847/22418/19219/15975/24088/192656/21898/230738/18439/378425/244202/66824/14456/257632/12362/12363/55991/18854/12774	26
GO:0071174	mitotic spindle checkpoint	26/12754	33/23577	0.00294979594579893	0.00687978210032698	0.00240343853038224	21749/327799/22680/83560/209334/74335/105837/224023/11789/107047/70799/12236/12235/229841/20460/17120/56150/18817/30949/12237/67177/26951/11920/66991/22137/235661	26
GO:0002828	regulation of type 2 immune response	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	16963/15284/11846/20852/16362/57765/19401/58185/11847/12053/56468/65113/16149/56708/16952/77125/14462/18762/16193/16190/15930/50931/257632/12772	24
GO:0003203	endocardial cushion morphogenesis	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	17248/21808/17246/21385/18121/67888/22160/16392/20583/17128/14179/18128/11477/12156/20613/12162/15213/21812/56198/17701/19664/57246/12160/21813	24
GO:0021602	cranial nerve morphogenesis	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	18187/17684/13654/110532/15410/15407/20471/21418/212937/21380/54670/18504/15434/16658/11444/16490/13844/20346/243743/11859/18186/270190/20350/18846	24
GO:0034122	negative regulation of toll-like receptor signaling pathway	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	226421/21929/70312/73914/217166/217303/246746/16364/56085/14063/16365/223664/19280/83490/69601/107515/22174/228801/17096/21899/20128/101613/257632/81897	24
GO:0044319	wound healing, spreading of cells	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	56363/76707/68750/16475/20583/208177/12305/15200/19211/12831/30931/227753/12505/16007/14726/56717/231532/22421/20278/20277/93742/76509/76499/192176	24
GO:0048535	lymph node development	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	21934/381305/22778/216892/12775/15902/21943/16197/16992/70445/18089/21908/18034/19885/18033/14726/55985/14255/17000/14082/18970/16453/16168/12145	24
GO:0060561	apoptotic process involved in morphogenesis	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	14367/21808/21410/17300/105782/22422/22337/18091/12954/16973/18504/18510/18128/12125/12162/16842/16007/12578/21814/14175/15111/12955/73699/18854	24
GO:0090505	epiboly involved in wound healing	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	56363/76707/68750/16475/20583/208177/12305/15200/19211/12831/30931/227753/12505/16007/14726/56717/231532/22421/20278/20277/93742/76509/76499/192176	24
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	75712/51800/380705/59040/64113/30954/93734/56637/15937/58801/52538/11909/12125/14049/54673/11983/78806/68350/74919/29816/12122/170770/606496/12176	24
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	24/12754	30/23577	0.00296337800105457	0.00688199771477831	0.00240421255099265	75712/51800/380705/59040/64113/30954/93734/56637/15937/58801/52538/11909/12125/14049/54673/11983/78806/68350/74919/29816/12122/170770/606496/12176	24
GO:0050818	regulation of coagulation	62/12754	90/23577	0.00296343481885107	0.00688199771477831	0.00240421255099265	20720/20344/19165/12490/78808/319415/192188/56193/11684/18816/11418/18750/11818/19164/74413/20963/58992/14063/14062/18792/18753/71145/13829/56373/71753/18591/105722/94175/19128/18815/224794/77889/19123/11555/19091/18761/22325/18024/12258/19271/14061/15376/14161/20202/17096/21898/14726/22165/21682/18595/15442/13852/18590/12389/12527/11816/233405/66901/208936/72828/12306/212943	62
GO:0032418	lysosome localization	49/12754	69/23577	0.00300384590413512	0.00696499986944038	0.00243320919270462	12523/237625/16189/16163/11541/83431/18806/93670/353047/12921/380732/217303/70450/12652/20963/12890/22631/19354/69150/14158/72722/14126/20170/20910/19419/20619/11542/17096/18124/14191/69582/16561/16590/56715/56743/71900/22320/14461/67166/243659/67774/233405/14159/14389/17760/16190/15368/15227/23854	49
GO:0034620	cellular response to unfolded protein	49/12754	69/23577	0.00300384590413512	0.00696499986944038	0.00243320919270462	320011/17974/76867/51800/66967/226641/11910/70377/208677/15978/13198/20856/80280/78943/23795/18708/50527/72661/100037258/66435/67819/15499/328572/110213/224170/77128/12915/19255/74126/71648/18024/26427/27103/108687/19246/56491/22393/67878/27368/17341/208647/13666/67623/17872/12443/23802/64209/12364/214424	49
GO:0045980	negative regulation of nucleotide metabolic process	49/12754	69/23577	0.00300384590413512	0.00696499986944038	0.00243320919270462	208727/17167/17928/11545/18390/74747/18483/50721/216805/22059/20848/238161/238276/13614/14121/105675/66148/18162/14429/13490/14289/15937/54393/225192/14427/12495/11551/56428/381413/20608/99296/18389/84111/74191/18167/15444/19017/58805/14823/12922/108073/319801/11803/207728/53322/13617/12398/112405/11848	49
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	49/12754	69/23577	0.00300384590413512	0.00696499986944038	0.00243320919270462	26921/71111/12290/93759/20186/20913/217166/11799/15251/238377/14756/15357/19056/67041/223527/319613/53357/223775/224129/21844/50873/13640/18754/18189/16573/16973/11551/21416/14526/387149/15376/17932/12918/97086/67389/109552/13839/56455/18609/12638/12922/74244/68667/109689/22228/75770/101772/214597/94353	49
GO:0000723	telomere maintenance	79/12754	118/23577	0.00301896884286376	0.00699734581061584	0.00244450918450507	21749/22596/59125/226517/11545/18005/327762/216049/50721/12461/56351/69917/12464/19360/68964/20877/216853/103677/68275/56531/15519/74335/21752/108138/21745/15381/72400/219150/68501/332110/14375/51812/50505/19090/26413/26407/15516/70640/226026/74493/108689/227525/18761/51869/98956/20779/269400/229512/16905/21748/27354/19891/50912/100090/11991/17165/12466/101185/13870/12447/12144/75764/26417/26400/22427/21951/234344/19704/214627/497652/21750/57321/11920/18854/245000/24127/235587/12387/22589	79
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	37/12754	50/23577	0.00305800112166706	0.00707956332629635	0.00247323171411098	58184/12227/381305/72068/103135/104625/69125/22057/217351/12192/11992/74480/18458/239528/213988/240023/12193/69241/70640/208922/332397/227715/67578/12457/69639/231464/72587/53621/319618/378430/233033/18983/244551/234594/69305/17350/66446	37
GO:0010823	negative regulation of mitochondrion organization	37/12754	50/23577	0.00305800112166706	0.00707956332629635	0.00247323171411098	75712/51800/16000/216805/22059/16882/17762/11651/105675/380918/66725/74374/93734/381038/74143/50873/15937/52538/14297/66774/11998/12048/16905/67013/68350/15234/74919/19017/75387/64704/74244/319801/12176/67384/78688/14775/56295	37
GO:0031018	endocrine pancreas development	37/12754	50/23577	0.00305800112166706	0.00707956332629635	0.00247323171411098	11925/21410/14607/20677/12161/723902/22418/15205/13388/225631/17283/19726/18508/53626/18088/15376/17932/16194/12571/19744/15285/16193/18096/21405/17341/18609/12638/319757/13666/22346/381853/11865/18576/14912/214597/15379/12160	37
GO:2001022	positive regulation of response to DNA damage stimulus	57/12754	82/23577	0.00313474396738602	0.00725441524803141	0.00253431589376682	14048/18143/68428/14051/93759/59004/93765/13649/114716/68067/15248/12189/30951/66143/14165/21974/18753/18950/18095/219158/70620/58230/320209/58801/107765/226151/67991/51869/56428/114715/14049/20482/12578/14050/22062/55982/107976/70681/319801/14235/18752/12611/12144/11785/67711/67278/67872/17314/234371/234396/244694/11920/22038/245000/75686/14265/237211	57
